GEOID,GEOCODE,STATE,COUNTY,COUSUB,CD116,AREALAND,AREAWATR,BASENAME,NAME,POP100
5211600US550607153350,5.50607E+11,55,71,53350,6,71140218,326641,Mishicot,Mishicot town,1327
5211600US550607157200,5.50607E+11,55,71,57200,6,88239167,720055,Newton,Newton town,2122
5211600US550607166875,5.50607E+11,55,71,66875,6,3145910,10388,Reedsville,Reedsville village,1195
5211600US550607168925,5.50607E+11,55,71,68925,6,88570173,2849482,Rockland,Rockland town,995
5211600US550607171025,5.50607E+11,55,71,71025,6,2055498,55887,St. Nazianz,St. Nazianz village,714
5211600US550607172075,5.50607E+11,55,71,72075,6,85328074,1953436,Schleswig,Schleswig town,1912
5211600US550607181300,5.50607E+11,55,71,81300,6,38515360,21852,Two Creeks,Two Creeks town,390
5211600US550607181325,5.50607E+11,55,71,81325,6,15655135,1168505,Two Rivers,Two Rivers city,11271
5211600US550607181350,5.50607E+11,55,71,81350,6,80911806,1166896,Two Rivers,Two Rivers town,1672
5211600US550607182200,5.50607E+11,55,71,82200,6,3726700,5714,Valders,Valders village,952
5211600US550607186775,5.50607E+11,55,71,86775,6,1360818,11694,Whitelaw,Whitelaw village,737
5211600US550607711050,5.50608E+11,55,77,11050,6,125934171,1695221,Buffalo,Buffalo town,1389
5211600US550607717900,5.50608E+11,55,77,17900,6,91962197,1246631,Crystal Lake,Crystal Lake town,452
5211600US550607720525,5.50608E+11,55,77,20525,6,74649821,938837,Douglas,Douglas town,784
5211600US550607724075,5.50608E+11,55,77,24075,6,1648815,154460,Endeavor,Endeavor village,432
5211600US550607732775,5.50608E+11,55,77,32775,6,78938919,705613,Harris,Harris town,748
5211600US550607750350,5.50608E+11,55,77,50350,6,71181505,389007,Mecan,Mecan town,752
5211600US550607753875,5.50608E+11,55,77,53875,6,5074892,623194,Montello,Montello city,1448
5211600US550607753900,5.50608E+11,55,77,53900,6,84052411,4050627,Montello,Montello town,1132
5211600US550607754600,5.50608E+11,55,77,54600,6,59615406,692068,Moundville,Moundville town,526
5211600US550607756125,5.50608E+11,55,77,56125,6,5201527,230760,Neshkoro,Neshkoro village,412
5211600US550607756150,5.50608E+11,55,77,56150,6,55572896,892454,Neshkoro,Neshkoro town,565
5211600US550607757225,5.50608E+11,55,77,57225,6,91808129,347549,Newton,Newton town,529
5211600US550607760875,5.50608E+11,55,77,60875,6,2208913,62579,Oxford,Oxford village,537
5211600US550607760900,5.50608E+11,55,77,60900,6,87325684,428003,Oxford,Oxford town,930
5211600US550607760962,5.50608E+11,55,77,60962,6,98005477,7298645,Packwaukee,Packwaukee town,1469
5211600US550607773600,5.50608E+11,55,77,73600,6,80025430,628168,Shields,Shields town,585
5211600US550607775925,5.50608E+11,55,77,75925,6,89289354,852208,Springfield,Springfield town,811
5211600US550607785575,5.50608E+11,55,77,85575,6,4090335,79052,Westfield,Westfield village,1302
5211600US550607785600,5.50608E+11,55,77,85600,6,73702289,1354977,Westfield,Westfield town,789
5211600US550607905450,5.50608E+11,55,79,5450,6,127509,0,Bayside,Bayside village (part),90
5211600US550607968325,5.50608E+11,55,79,68325,6,13352910,452589,River Hills,River Hills village,1602
5211600US550608900000,5.50609E+11,55,89,0,6,0,2281553555,County subdivisions not defined,County subdivisions not defined,0
5211600US550608905450,5.50609E+11,55,89,5450,6,230041,0,Bayside,Bayside village,104
5211600US550608906150,5.50609E+11,55,89,6150,6,5575898,0,Belgium,Belgium village,2421
5211600US550608906175,5.50609E+11,55,89,6175,6,92129382,0,Belgium,Belgium town,1450
5211600US550608913375,5.50609E+11,55,89,13375,6,12524789,121993,Cedarburg,Cedarburg city,12121
5211600US550608913400,5.50609E+11,55,89,13400,6,63993941,444151,Cedarburg,Cedarburg town,6162
5211600US550608927550,5.50609E+11,55,89,27550,6,5526508,24046,Fredonia,Fredonia village,2279
5211600US550608927575,5.50609E+11,55,89,27575,6,88274295,770727,Fredonia,Fredonia town,2078
5211600US550608930000,5.50609E+11,55,89,30000,6,13177736,164080,Grafton,Grafton village,12094
5211600US550608930025,5.50609E+11,55,89,30025,6,45398879,690766,Grafton,Grafton town,4355
5211600US550608951150,5.50609E+11,55,89,51150,6,119868923,1756506,Mequon,Mequon city,25142
5211600US550608956450,5.50609E+11,55,89,56450,6,232134,0,Newburg,Newburg village,93
5211600US550608964450,5.50609E+11,55,89,64450,6,15187034,0,Port Washington,Port Washington city,12353
5211600US550608964475,5.50609E+11,55,89,64475,6,46083681,0,Port Washington,Port Washington town,1538
5211600US550608971700,5.50609E+11,55,89,71700,6,9118574,134033,Saukville,Saukville village,4258
5211600US550608971725,5.50609E+11,55,89,71725,6,83504818,1658248,Saukville,Saukville town,1765
5211600US550608979475,5.50609E+11,55,89,79475,6,2687780,97274,Thiensville,Thiensville village,3290
5211600US550611700000,5.50612E+11,55,117,0,6,0,1951402924,County subdivisions not defined,County subdivisions not defined,0
5211600US550611700450,5.50612E+11,55,117,450,6,1444832,30313,Adell,Adell village,498
5211600US550611712825,5.50612E+11,55,117,12825,6,2132528,35756,Cascade,Cascade village,722
5211600US550611713475,5.50612E+11,55,117,13475,6,5657428,86188,Cedar Grove,Cedar Grove village,2101
5211600US550611723275,5.50612E+11,55,117,23275,6,3319226,21462,Elkhart Lake,Elkhart Lake village,941
5211600US550611729350,5.50612E+11,55,117,29350,6,1799564,73002,Glenbeulah,Glenbeulah village,451
5211600US550611731100,5.50612E+11,55,117,31100,6,121709083,1132316,Greenbush,Greenbush town,1903
5211600US550611734050,5.50612E+11,55,117,34050,6,87617276,568660,Herman,Herman town,2162
5211600US550611735375,5.50612E+11,55,117,35375,6,105169551,566367,Holland,Holland town,2273
5211600US550611736025,5.50612E+11,55,117,36025,6,5762774,65261,Howards Grove,Howards Grove village,3237
5211600US550611740275,5.50612E+11,55,117,40275,6,13774530,558811,Kohler,Kohler village,2195
5211600US550611744150,5.50612E+11,55,117,44150,6,92098082,653596,Lima,Lima town,2956
5211600US550611746575,5.50612E+11,55,117,46575,6,87486096,1014557,Lyndon,Lyndon town,1526
5211600US550611753375,5.50612E+11,55,117,53375,6,93299373,345374,Mitchell,Mitchell town,1900
5211600US550611754475,5.50612E+11,55,117,54475,6,54642547,55967,Mosel,Mosel town,748
5211600US550611760100,5.50612E+11,55,117,60100,6,5081540,1019,Oostburg,Oostburg village,3056
5211600US550611763700,5.50612E+11,55,117,63700,6,13854405,202173,Plymouth,Plymouth city,8932
5211600US550611763725,5.50612E+11,55,117,63725,6,78021890,500752,Plymouth,Plymouth town,3083
5211600US550611766200,5.50612E+11,55,117,66200,6,3687167,880498,Random Lake,Random Lake village,1561
5211600US550611767150,5.50612E+11,55,117,67150,6,86652483,3125286,Rhine,Rhine town,2139
5211600US550611770350,5.50612E+11,55,117,70350,6,60263731,2211257,Russell,Russell town,384
5211600US550611772350,5.50612E+11,55,117,72350,6,93413721,1236312,Scott,Scott town,1764
5211600US550611772975,5.50612E+11,55,117,72975,6,40505399,493394,Sheboygan,Sheboygan city,49929
5211600US550611773000,5.50612E+11,55,117,73000,6,27237057,272960,Sheboygan,Sheboygan town,8136
5211600US550611773025,5.50612E+11,55,117,73025,6,13970383,363295,Sheboygan Falls,Sheboygan Falls city,8210
5211600US550611773050,5.50612E+11,55,117,73050,6,80132114,797813,Sheboygan Falls,Sheboygan Falls town,1824
5211600US550611773425,5.50612E+11,55,117,73425,6,87860968,473394,Sherman,Sherman town,1452
5211600US550611783100,5.50612E+11,55,117,83100,6,2520870,107804,Waldo,Waldo village,467
5211600US550611787500,5.50612E+11,55,117,87500,6,55736435,371146,Wilson,Wilson town,3484
5211600US550613703925,5.50614E+11,55,137,3925,6,88637980,967746,Aurora,Aurora town,1006
5211600US550613706925,5.50614E+11,55,137,6925,6,1957053,173432,Berlin,Berlin city,87
5211600US550613708300,5.50614E+11,55,137,8300,6,91681965,1282944,Bloomfield,Bloomfield town,1054
5211600US550613716375,5.50614E+11,55,137,16375,6,3849918,0,Coloma,Coloma village,448
5211600US550613716400,5.50614E+11,55,137,16400,6,84544087,520496,Coloma,Coloma town,730
5211600US550613718475,5.50614E+11,55,137,18475,6,85513291,1537982,Dakota,Dakota town,1143
5211600US550613719300,5.50614E+11,55,137,19300,6,89944790,875692,Deerfield,Deerfield town,667
5211600US550613732450,5.50614E+11,55,137,32450,6,2711787,0,Hancock,Hancock village,393
5211600US550613732475,5.50614E+11,55,137,32475,6,86539776,910025,Hancock,Hancock town,558
5211600US550613743500,5.50614E+11,55,137,43500,6,93239138,649279,Leon,Leon town,1534
5211600US550613745425,5.50614E+11,55,137,45425,6,3144833,26874,Lohrville,Lohrville village,434
5211600US550613749425,5.50614E+11,55,137,49425,6,87121834,3631121,Marion,Marion town,2020
5211600US550613754825,5.50614E+11,55,137,54825,6,88842871,2508680,Mount Morris,Mount Morris town,1096
5211600US550613759225,5.50614E+11,55,137,59225,6,90849060,696262,Oasis,Oasis town,384
5211600US550613763150,5.50614E+11,55,137,63150,6,4034846,0,Plainfield,Plainfield village,924
5211600US550613763175,5.50614E+11,55,137,63175,6,87027834,31405,Plainfield,Plainfield town,496
5211600US550613764975,5.50614E+11,55,137,64975,6,83831648,9285111,Poy Sippi,Poy Sippi town,919
5211600US550613766625,5.50614E+11,55,137,66625,6,6120210,26094,Redgranite,Redgranite village,2061
5211600US550613767550,5.50614E+11,55,137,67550,6,89419675,415409,Richford,Richford town,737
5211600US550613769425,5.50614E+11,55,137,69425,6,90224281,159183,Rose,Rose town,661
5211600US550613771825,5.50614E+11,55,137,71825,6,93208236,1167362,Saxeville,Saxeville town,996
5211600US550613776400,5.50614E+11,55,137,76400,6,86628356,3444816,Springwater,Springwater town,1257
5211600US550613783425,5.50614E+11,55,137,83425,6,84266428,236005,Warren,Warren town,656
5211600US550613784625,5.50614E+11,55,137,84625,6,7225164,111810,Wautoma,Wautoma city,2209
5211600US550613784650,5.50614E+11,55,137,84650,6,87419837,377762,Wautoma,Wautoma town,1270
5211600US550613787075,5.50614E+11,55,137,87075,6,3765015,61458,Wild Rose,Wild Rose village,780
5211600US550613901025,5.50614E+11,55,139,1025,6,20929587,5780566,Algoma,Algoma town,6866
5211600US550613902375,5.50614E+11,55,139,2375,6,1043993,0,Appleton,Appleton city,1441
5211600US550613908000,5.50614E+11,55,139,8000,6,40066314,67743561,Black Wolf,Black Wolf town,2429
5211600US550613926982,5.50614E+11,55,139,26982,6,31449162,3859262,Fox Crossing,Fox Crossing village (part),18970
5211600US550613950825,5.50614E+11,55,139,50825,6,11687197,4335343,Menasha,Menasha city,15261
5211600US550613955750,5.50614E+11,55,139,55750,6,24274527,960715,Neenah,Neenah city,27319
5211600US550613955775,5.50614E+11,55,139,55775,6,20192154,26250626,Neenah,Neenah town,3702
5211600US550613955850,5.50614E+11,55,139,55850,6,73184326,229585,Nekimi,Nekimi town,1337
5211600US550613956100,5.50614E+11,55,139,56100,6,81843410,11706031,Nepeuskun,Nepeuskun town,724
5211600US550613959875,5.50614E+11,55,139,59875,6,6315644,336318,Omro,Omro city,3652
5211600US550613959900,5.50614E+11,55,139,59900,6,83915333,7743215,Omro,Omro town,2293
5211600US550613960500,5.50614E+11,55,139,60500,6,69983046,2614647,Oshkosh,Oshkosh city,66816
5211600US550613960525,5.50614E+11,55,139,60525,6,24272937,130916017,Oshkosh,Oshkosh town (part),2394
5211600US550613964875,5.50614E+11,55,139,64875,6,59892103,25222968,Poygan,Poygan town,1261
5211600US550613970125,5.50614E+11,55,139,70125,6,90304362,1954384,Rushford,Rushford town,1623
5211600US550613982175,5.50614E+11,55,139,82175,6,92067880,816000,Utica,Utica town,1364
5211600US550613982875,5.50614E+11,55,139,82875,6,73864786,19627177,Vinland,Vinland town (part),1744
5211600US550613987925,5.50614E+11,55,139,87925,6,1260771,0,Winneconne,Winneconne town (part),5
5211600US550613988475,5.50614E+11,55,139,88475,6,57656556,26024200,Wolf River,Wolf River town (part),863
5211600US550700300000,5.507E+11,55,3,0,7,0,3198457158,County subdivisions not defined,County subdivisions not defined,0
5211600US550700300550,5.507E+11,55,3,550,7,229862337,1916752,Agenda,Agenda town,370
5211600US550700303225,5.507E+11,55,3,3225,7,34571558,659598,Ashland,Ashland city,7905
5211600US550700303250,5.507E+11,55,3,3250,7,106869642,202102,Ashland,Ashland town,589
5211600US550700311525,5.507E+11,55,3,11525,7,4092089,0,Butternut,Butternut village,366
5211600US550700314550,5.507E+11,55,3,14550,7,323015987,2708751,Chippewa,Chippewa town,349
5211600US550700329250,5.507E+11,55,3,29250,7,101048826,15040,Gingles,Gingles town,738
5211600US550700329875,5.507E+11,55,3,29875,7,270774578,6630842,Gordon,Gordon town,261
5211600US550700337775,5.507E+11,55,3,37775,7,132151444,831556,Jacobs,Jacobs town,648
5211600US550700342562,5.507E+11,55,3,42562,7,201396992,1011923,La Pointe,La Pointe town,428
5211600US550700349200,5.507E+11,55,3,49200,7,184723995,2367001,Marengo,Marengo town,460
5211600US550700350700,5.507E+11,55,3,50700,7,4876551,0,Mellen,Mellen city,698
5211600US550700354400,5.507E+11,55,3,54400,7,266123985,4085222,Morse,Morse town,499
5211600US550700361600,5.507E+11,55,3,61600,7,95370541,276594,Peeksville,Peeksville town,137
5211600US550700371350,5.507E+11,55,3,71350,7,406650016,10005604,Sanborn,Sanborn town,1381
5211600US550700372825,5.507E+11,55,3,72825,7,230667836,1389001,Shanagolden,Shanagolden town,131
5211600US550700386850,5.507E+11,55,3,86850,7,114262410,171174,White River,White River town,1067
5211600US550700501325,5.50701E+11,55,5,1325,7,2925144,0,Almena,Almena village,705
5211600US550700501350,5.50701E+11,55,5,1350,7,79064347,4937229,Almena,Almena town,887
5211600US550700502775,5.50701E+11,55,5,2775,7,91626888,0,Arland,Arland town,712
5211600US550700504875,5.50701E+11,55,5,4875,7,7551034,218280,Barron,Barron city,3733
5211600US550700504900,5.50701E+11,55,5,4900,7,84961932,180884,Barron,Barron town,813
5211600US550700505650,5.50701E+11,55,5,5650,7,85044354,6064850,Bear Lake,Bear Lake town,670
5211600US550700512250,5.50701E+11,55,5,12250,7,6712833,106128,Cameron,Cameron village,1872
5211600US550700513500,5.50701E+11,55,5,13500,7,81213368,10447647,Cedar Lake,Cedar Lake town,1076
5211600US550700514325,5.50701E+11,55,5,14325,7,6208159,1845930,Chetek,Chetek city,2172
5211600US550700514350,5.50701E+11,55,5,14350,7,78896158,8043133,Chetek,Chetek town,1726
5211600US550700515600,5.50701E+11,55,5,15600,7,91012597,762020,Clinton,Clinton town,870
5211600US550700517875,5.50701E+11,55,5,17875,7,83891441,4508475,Crystal Lake,Crystal Lake town,743
5211600US550700518025,5.50701E+11,55,5,18025,7,10316081,1405400,Cumberland,Cumberland city,2274
5211600US550700518050,5.50701E+11,55,5,18050,7,82873469,2453737,Cumberland,Cumberland town,818
5211600US550700518575,5.50701E+11,55,5,18575,7,3745519,99587,Dallas,Dallas village,359
5211600US550700518600,5.50701E+11,55,5,18600,7,87798950,18045,Dallas,Dallas town,570
5211600US550700520650,5.50701E+11,55,5,20650,7,90930761,254490,Dovre,Dovre town,825
5211600US550700520750,5.50701E+11,55,5,20750,7,92207602,0,Doyle,Doyle town,490
5211600US550700533225,5.50701E+11,55,5,33225,7,1305540,15109,Haugen,Haugen village,266
5211600US550700541600,5.50701E+11,55,5,41600,7,86073127,5297275,Lakeland,Lakeland town,938
5211600US550700548825,5.50701E+11,55,5,48825,7,91913631,0,Maple Grove,Maple Grove town,877
5211600US550700548950,5.50701E+11,55,5,48950,7,86187805,6698499,Maple Plain,Maple Plain town,844
5211600US550700556350,5.50701E+11,55,5,56350,7,696788,0,New Auburn,New Auburn village,25
5211600US550700558950,5.50701E+11,55,5,58950,7,89899991,1173125,Oak Grove,Oak Grove town,960
5211600US550700565150,5.50701E+11,55,5,65150,7,2491340,90900,Prairie Farm,Prairie Farm village,494
5211600US550700565175,5.50701E+11,55,5,65175,7,88908992,4469,Prairie Farm,Prairie Farm town,566
5211600US550700565200,5.50701E+11,55,5,65200,7,85965088,4598142,Prairie Lake,Prairie Lake town,1648
5211600US550700567350,5.50701E+11,55,5,67350,7,22372529,2875420,Rice Lake,Rice Lake city,9040
5211600US550700567375,5.50701E+11,55,5,67375,7,68015944,3002658,Rice Lake,Rice Lake town,2813
5211600US550700574125,5.50701E+11,55,5,74125,7,90490549,825364,Sioux Creek,Sioux Creek town,667
5211600US550700576550,5.50701E+11,55,5,76550,7,92893835,121280,Stanfold,Stanfold town,701
5211600US550700576600,5.50701E+11,55,5,76600,7,80082253,1671236,Stanley,Stanley town,2570
5211600US550700578450,5.50701E+11,55,5,78450,7,92363380,28430,Sumner,Sumner town,699
5211600US550700581075,5.50701E+11,55,5,81075,7,5820442,239870,Turtle Lake,Turtle Lake village,959
5211600US550700581100,5.50701E+11,55,5,81100,7,91103448,1119457,Turtle Lake,Turtle Lake town,640
5211600US550700582375,5.50701E+11,55,5,82375,7,91716091,87447,Vance Creek,Vance Creek town,689
5211600US550700700000,5.50701E+11,55,7,0,7,0,1053765017,County subdivisions not defined,County subdivisions not defined,0
5211600US550700703225,5.50701E+11,55,7,3225,7,41887,0,Ashland,Ashland city,3
5211600US550700704725,5.50701E+11,55,7,4725,7,143296144,28804708,Barksdale,Barksdale town,745
5211600US550700704750,5.50701E+11,55,7,4750,7,305825707,16866173,Barnes,Barnes town,823
5211600US550700705350,5.50701E+11,55,7,5350,7,2231084,0,Bayfield,Bayfield city,584
5211600US550700705375,5.50701E+11,55,7,5375,7,230654619,116108271,Bayfield,Bayfield town,787
5211600US550700705475,5.50701E+11,55,7,5475,7,107949707,43774452,Bayview,Bayview town,512
5211600US550700706200,5.50701E+11,55,7,6200,7,155203646,1956672,Bell,Bell town,355
5211600US550700711675,5.50701E+11,55,7,11675,7,179154248,5338528,Cable,Cable town,853
5211600US550700715750,5.50701E+11,55,7,15750,7,153258871,793211,Clover,Clover town,261
5211600US550700719662,5.50701E+11,55,7,19662,7,179997268,6381794,Delta,Delta town,315
5211600US550700720887,5.50701E+11,55,7,20887,7,355605890,15064393,Drummond,Drummond town,544
5211600US550700722925,5.50701E+11,55,7,22925,7,91157255,205159,Eileen,Eileen town,722
5211600US550700730175,5.50701E+11,55,7,30175,7,269995497,6996251,Grandview,Grandview town,508
5211600US550700736300,5.50701E+11,55,7,36300,7,135337945,3270668,Hughes,Hughes town,471
5211600US550700737200,5.50701E+11,55,7,37200,7,83074482,8876586,Iron River,Iron River town,1240
5211600US550700739025,5.50701E+11,55,7,39025,7,94990689,0,Kelly,Kelly town,436
5211600US550700739425,5.50701E+11,55,7,39425,7,91836377,700488,Keystone,Keystone town,373
5211600US550700744275,5.50701E+11,55,7,44275,7,91984707,873367,Lincoln,Lincoln town,251
5211600US550700749900,5.50701E+11,55,7,49900,7,1847227,0,Mason,Mason village,101
5211600US550700749925,5.50701E+11,55,7,49925,7,92760007,0,Mason,Mason town,289
5211600US550700755375,5.50701E+11,55,7,55375,7,168651758,18217338,Namakagon,Namakagon town,316
5211600US550700760275,5.50701E+11,55,7,60275,7,139904448,487257,Orienta,Orienta town,164
5211600US550700760775,5.50701E+11,55,7,60775,7,91722581,0,Oulu,Oulu town,560
5211600US550700762700,5.50701E+11,55,7,62700,7,90497762,492756,Pilsen,Pilsen town,216
5211600US550700764512,5.50701E+11,55,7,64512,7,122199110,204975,Port Wing,Port Wing town,389
5211600US550700770300,5.50701E+11,55,7,70300,7,129109801,130111271,Russell,Russell town,1553
5211600US550700780750,5.50701E+11,55,7,80750,7,89673535,509464,Tripp,Tripp town,244
5211600US550700783525,5.50701E+11,55,7,83525,7,10133824,8200,Washburn,Washburn city,2051
5211600US550700783550,5.50701E+11,55,7,83550,7,219580984,493914,Washburn,Washburn town,554
5211600US550701301900,5.50701E+11,55,13,1900,7,162662074,3054086,Anderson,Anderson town,408
5211600US550701308025,5.50701E+11,55,13,8025,7,177645806,4429569,Blaine,Blaine town,206
5211600US550701318750,5.50701E+11,55,13,18750,7,87251590,5370078,Daniels,Daniels town,676
5211600US550701319925,5.50701E+11,55,13,19925,7,93992244,1361559,Dewey,Dewey town,545
5211600US550701330450,5.50701E+11,55,13,30450,7,7764831,57865,Grantsburg,Grantsburg village,1330
5211600US550701330475,5.50701E+11,55,13,30475,7,92205789,2075088,Grantsburg,Grantsburg town,1174
5211600US550701337650,5.50701E+11,55,13,37650,7,75700797,14817363,Jackson,Jackson town,935
5211600US550701340975,5.50701E+11,55,13,40975,7,96032586,5006909,La Follette,La Follette town,559
5211600US550701344325,5.50701E+11,55,13,44325,7,90217152,889154,Lincoln,Lincoln town,367
5211600US550701350650,5.50701E+11,55,13,50650,7,82653776,3550694,Meenon,Meenon town,1212
5211600US550701359075,5.50701E+11,55,13,59075,7,67388370,17798982,Oakland,Oakland town,980
5211600US550701369325,5.50701E+11,55,13,69325,7,90973193,557230,Roosevelt,Roosevelt town,197
5211600US550701370225,5.50701E+11,55,13,70225,7,84466493,5417167,Rusk,Rusk town,470
5211600US550701371450,5.50701E+11,55,13,71450,7,84905021,8825456,Sand Lake,Sand Lake town,576
5211600US550701372225,5.50701E+11,55,13,72225,7,71771421,16760640,Scott,Scott town,583
5211600US550701374175,5.50701E+11,55,13,74175,7,3101635,81739,Siren,Siren village,824
5211600US550701374200,5.50701E+11,55,13,74200,7,81389388,11544750,Siren,Siren town,1004
5211600US550701378775,5.50701E+11,55,13,78775,7,148805577,8498601,Swiss,Swiss town,807
5211600US550701380375,5.50701E+11,55,13,80375,7,84187341,7710949,Trade Lake,Trade Lake town,904
5211600US550701381500,5.50701E+11,55,13,81500,7,89373951,8665841,Union,Union town,345
5211600US550701384975,5.50701E+11,55,13,84975,7,82832907,10848871,Webb Lake,Webb Lake town,432
5211600US550701385025,5.50701E+11,55,13,85025,7,4540458,0,Webster,Webster village,694
5211600US550701385850,5.50701E+11,55,13,85850,7,179802346,10365993,West Marshland,West Marshland town,400
5211600US550701388900,5.50701E+11,55,13,88900,7,88168101,4249495,Wood River,Wood River town,898
5211600US550701702175,5.50702E+11,55,17,2175,7,93692356,6535109,Anson,Anson town (part),2280
5211600US550701703075,5.50702E+11,55,17,3075,7,110914887,487106,Arthur,Arthur town,771
5211600US550701703725,5.50702E+11,55,17,3725,7,92600756,607,Auburn,Auburn town,776
5211600US550701707525,5.50702E+11,55,17,7525,7,114725519,5881536,Birch Creek,Birch Creek town,495
5211600US550701708225,5.50702E+11,55,17,8225,7,7636226,390166,Bloomer,Bloomer city,3683
5211600US550701708250,5.50702E+11,55,17,8250,7,122135022,1943473,Bloomer,Bloomer town,1090
5211600US550701715350,5.50702E+11,55,17,15350,7,140054152,6010601,Cleveland,Cleveland town,889
5211600US550701716125,5.50702E+11,55,17,16125,7,167728275,4256052,Colburn,Colburn town,892
5211600US550701716800,5.50702E+11,55,17,16800,7,88759732,28562,Cooks Valley,Cooks Valley town,757
5211600US550701717100,5.50702E+11,55,17,17100,7,9807878,1384945,Cornell,Cornell city,1453
5211600US550701719625,5.50702E+11,55,17,19625,7,109969832,499865,Delmar,Delmar town,1013
5211600US550701721600,5.50702E+11,55,17,21600,7,158098086,13390390,Eagle Point,Eagle Point town (part),3237
5211600US550701724375,5.50702E+11,55,17,24375,7,81591146,1557318,Estella,Estella town,476
5211600US550701729700,5.50702E+11,55,17,29700,7,1330018,19666,Goetz,Goetz town (part),18
5211600US550701741550,5.50702E+11,55,17,41550,7,68928731,9945273,Lake Holcombe,Lake Holcombe town,1011
5211600US550701756350,5.50702E+11,55,17,56350,7,8117762,0,New Auburn,New Auburn village,537
5211600US550701769975,5.50702E+11,55,17,69975,7,138464344,470197,Ruby,Ruby town,465
5211600US550701771275,5.50702E+11,55,17,71275,7,161792642,14850623,Sampson,Sampson town,972
5211600US550701776625,5.50702E+11,55,17,76625,7,9740043,178071,Stanley,Stanley city,3804
5211600US550701779875,5.50702E+11,55,17,79875,7,92292945,451029,Tilden,Tilden town,1516
5211600US550701788875,5.50702E+11,55,17,88875,7,90528483,124750,Woodmohr,Woodmohr town,1004
5211600US550701900100,5.50702E+11,55,19,100,7,3749982,0,Abbotsford,Abbotsford city,1665
5211600US550701905750,5.50702E+11,55,19,5750,7,93404743,277253,Beaver,Beaver town,826
5211600US550701911425,5.50702E+11,55,19,11425,7,92247770,591339,Butler,Butler town,112
5211600US550701916150,5.50702E+11,55,19,16150,7,1969302,13221,Colby,Colby city,1275
5211600US550701916175,5.50702E+11,55,19,16175,7,86205809,48194,Colby,Colby town,922
5211600US550701918125,5.50702E+11,55,19,18125,7,1776168,2186,Curtiss,Curtiss village,292
5211600US550701920025,5.50702E+11,55,19,20025,7,91221692,2288216,Dewhurst,Dewhurst town,349
5211600US550701920450,5.50702E+11,55,19,20450,7,3355297,87963,Dorchester,Dorchester village,846
5211600US550701922250,5.50702E+11,55,19,22250,7,86920763,973514,Eaton,Eaton town,718
5211600US550701926775,5.50702E+11,55,19,26775,7,184304744,1589019,Foster,Foster town,118
5211600US550701927775,5.50702E+11,55,19,27775,7,91006889,266606,Fremont,Fremont town,1312
5211600US550701930275,5.50702E+11,55,19,30275,7,92036524,327669,Grant,Grant town,858
5211600US550701930425,5.50702E+11,55,19,30425,7,1411604,10677,Granton,Granton village,381
5211600US550701931275,5.50702E+11,55,19,31275,7,92813927,541519,Green Grove,Green Grove town,748
5211600US550701931575,5.50702E+11,55,19,31575,7,6932030,217264,Greenwood,Greenwood city,1058
5211600US550701933900,5.50702E+11,55,19,33900,7,92698981,310052,Hendren,Hendren town,433
5211600US550701934200,5.50702E+11,55,19,34200,7,91813281,1121681,Hewett,Hewett town,295
5211600US550701935050,5.50702E+11,55,19,35050,7,85802447,1593255,Hixon,Hixon town,902
5211600US550701935125,5.50702E+11,55,19,35125,7,90618992,511101,Hoard,Hoard town,787
5211600US550701943700,5.50702E+11,55,19,43700,7,92412434,1271475,Levis,Levis town,437
5211600US550701945700,5.50702E+11,55,19,45700,7,90998231,1125833,Longwood,Longwood town,877
5211600US550701946075,5.50702E+11,55,19,46075,7,3456933,0,Loyal,Loyal city,1203
5211600US550701946100,5.50702E+11,55,19,46100,7,89933676,62688,Loyal,Loyal town,790
5211600US550701946625,5.50702E+11,55,19,46625,7,91771881,448998,Lynn,Lynn town,834
5211600US550701950175,5.50702E+11,55,19,50175,7,84087187,267466,Mayville,Mayville town,963
5211600US550701950275,5.50702E+11,55,19,50275,7,90431575,1929580,Mead,Mead town,357
5211600US550701951125,5.50702E+11,55,19,51125,7,91970348,584467,Mentor,Mentor town,546
5211600US550701955800,5.50702E+11,55,19,55800,7,7108408,263380,Neillsville,Neillsville city,2384
5211600US550701960825,5.50702E+11,55,19,60825,7,6043731,196825,Owen,Owen city,916
5211600US550701963000,5.50702E+11,55,19,63000,7,85626253,1121737,Pine Valley,Pine Valley town,1175
5211600US550701967025,5.50702E+11,55,19,67025,7,92725307,303504,Reseburg,Reseburg town,793
5211600US550701972450,5.50702E+11,55,19,72450,7,93070616,274154,Seif,Seif town,188
5211600US550701973350,5.50702E+11,55,19,73350,7,90253904,260167,Sherman,Sherman town,831
5211600US550701973550,5.50702E+11,55,19,73550,7,92120940,963526,Sherwood,Sherwood town,230
5211600US550701976625,5.50702E+11,55,19,76625,7,1306789,0,Stanley,Stanley city,0
5211600US550701979625,5.50702E+11,55,19,79625,7,3831983,0,Thorp,Thorp city,1795
5211600US550701979650,5.50702E+11,55,19,79650,7,89202373,477973,Thorp,Thorp town,840
5211600US550701981825,5.50702E+11,55,19,81825,7,89894475,136544,Unity,Unity town,751
5211600US550701981850,5.50702E+11,55,19,81850,7,857531,0,Unity,Unity village,151
5211600US550701983350,5.50702E+11,55,19,83350,7,89733634,852167,Warner,Warner town,635
5211600US550701983575,5.50702E+11,55,19,83575,7,93703836,364246,Washburn,Washburn town,289
