GEOID,GEOCODE,STATE,COUNTY,COUSUB,CD116,SLDU18,SLDL18,VTD,AREALAND,AREAWATR,BASENAME,NAME,POP100
7100000US5508900454264450,5508900454264450,55,89,64450,,,,4542,812,0,Port Washington,Port Washington city (part),0
7100000US5508900454351150,5508900454351150,55,89,51150,,,,4543,2607558,0,Mequon,Mequon city (part),1057
7100000US5508900454464475,5508900454464470,55,89,64475,,,,4544,39838439,0,Port Washington,Port Washington town (part),739
7100000US5508900454513375,5508900454513370,55,89,13375,,,,4545,1190111,0,Cedarburg,Cedarburg city (part),1733
7100000US5508900454606175,5508900454606170,55,89,6175,,,,4546,28288415,0,Belgium,Belgium town (part),491
7100000US5508900454751150,5508900454751150,55,89,51150,,,,4547,3921727,0,Mequon,Mequon city (part),350
7100000US5508900454851150,5508900454851150,55,89,51150,,,,4548,7843974,0,Mequon,Mequon city (part),985
7100000US5508900454951150,5508900454951150,55,89,51150,,,,4549,14634854,512186,Mequon,Mequon city (part),2055
7100000US5508900455013400,5508900455013400,55,89,13400,,,,4550,5203281,95130,Cedarburg,Cedarburg town (part),434
7100000US5508900455151150,5508900455151150,55,89,51150,,,,4551,1906409,0,Mequon,Mequon city (part),1003
7100000US5508900455227575,5508900455227570,55,89,27575,,,,4552,49779098,289355,Fredonia,Fredonia town (part),776
7100000US5508900455351150,5508900455351150,55,89,51150,,,,4553,7821555,0,Mequon,Mequon city (part),875
7100000US5508900455406150,5508900455406150,55,89,6150,,,,4554,1521940,0,Belgium,Belgium village (part),631
7100000US5508900455530000,5508900455530000,55,89,30000,,,,4555,593460,0,Grafton,Grafton village (part),724
7100000US5508900455664450,5508900455664450,55,89,64450,,,,4556,2034596,0,Port Washington,Port Washington city (part),1855
7100000US5508900455706175,5508900455706170,55,89,6175,,,,4557,25015691,0,Belgium,Belgium town (part),359
7100000US5508900455871700,5508900455871700,55,89,71700,,,,4558,2568567,0,Saukville,Saukville village (part),760
7100000US5508900455930000,5508900455930000,55,89,30000,,,,4559,2003657,0,Grafton,Grafton village (part),830
7100000US5508900456071700,5508900456071700,55,89,71700,,,,4560,837772,0,Saukville,Saukville village (part),844
7100000US5508900456151150,5508900456151150,55,89,51150,,,,4561,2626734,0,Mequon,Mequon city (part),1241
7100000US5508900456251150,5508900456251150,55,89,51150,,,,4562,2610073,0,Mequon,Mequon city (part),1384
7100000US5508900456351150,5508900456351150,55,89,51150,,,,4563,3286614,66167,Mequon,Mequon city (part),374
7100000US5508900456405450,5508900456405450,55,89,5450,,,,4564,230041,0,Bayside,Bayside village,104
7100000US5508900456527575,5508900456527570,55,89,27575,,,,4565,5402321,4059,Fredonia,Fredonia town (part),246
7100000US5508900456613400,5508900456613400,55,89,13400,,,,4566,5140768,98613,Cedarburg,Cedarburg town (part),748
7100000US5508900456713400,5508900456713400,55,89,13400,,,,4567,1770908,53224,Cedarburg,Cedarburg town (part),466
7100000US5508900456830000,5508900456830000,55,89,30000,,,,4568,300019,0,Grafton,Grafton village (part),766
7100000US5508900456951150,5508900456951150,55,89,51150,,,,4569,10072379,164120,Mequon,Mequon city (part),2076
7100000US5508900457030025,5508900457030020,55,89,30025,,,,4570,4750213,0,Grafton,Grafton town (part),710
7100000US5508900457151150,5508900457151150,55,89,51150,,,,4571,1846017,0,Mequon,Mequon city (part),584
7100000US5508900457271700,5508900457271700,55,89,71700,,,,4572,3179077,83664,Saukville,Saukville village (part),351
7100000US5508900457313400,5508900457313400,55,89,13400,,,,4573,7591158,0,Cedarburg,Cedarburg town (part),587
7100000US5508900457451150,5508900457451150,55,89,51150,,,,4574,1583109,0,Mequon,Mequon city (part),812
7100000US5508900457564450,5508900457564450,55,89,64450,,,,4575,19039,0,Port Washington,Port Washington city (part),5
7100000US5508900457564475,5508900457564470,55,89,64475,,,,4575,6243532,0,Port Washington,Port Washington town (part),799
7100000US5508900457613400,5508900457613400,55,89,13400,,,,4576,4279512,0,Cedarburg,Cedarburg town (part),556
7100000US5508900457713400,5508900457713400,55,89,13400,,,,4577,10215079,0,Cedarburg,Cedarburg town (part),980
7100000US5508900457827575,5508900457827570,55,89,27575,,,,4578,17547286,477313,Fredonia,Fredonia town (part),942
7100000US5508900457927550,5508900457927550,55,89,27550,,,,4579,2598878,0,Fredonia,Fredonia village (part),863
7100000US5508900458030000,5508900458030000,55,89,30000,,,,4580,1208594,0,Grafton,Grafton village (part),883
7100000US5508900458130000,5508900458130000,55,89,30000,,,,4581,2668975,0,Grafton,Grafton village (part),825
7100000US5508900458230000,5508900458230000,55,89,30000,,,,4582,442379,0,Grafton,Grafton village (part),829
7100000US5508900458364450,5508900458364450,55,89,64450,,,,4583,1256767,0,Port Washington,Port Washington city (part),1554
7100000US5508900458451150,5508900458451150,55,89,51150,,,,4584,5411449,112123,Mequon,Mequon city (part),1753
7100000US5508900458500000,5508900458500000,55,89,0,,,,4585,0,1818115,County subdivisions not defined,County subdivisions not defined (part),0
7100000US5508900458564450,5508900458564450,55,89,64450,,,,4585,1595748,0,Port Washington,Port Washington city (part),1683
7100000US5508900458751150,5508900458751150,55,89,51150,,,,4587,1452948,0,Mequon,Mequon city (part),393
7100000US5508900458813375,5508900458813370,55,89,13375,,,,4588,53314,0,Cedarburg,Cedarburg city (part),7
7100000US5508900458913400,5508900458913400,55,89,13400,,,,4589,8029790,12803,Cedarburg,Cedarburg town (part),638
7100000US5508900459013375,5508900459013370,55,89,13375,,,,4590,1947441,0,Cedarburg,Cedarburg city (part),2115
7100000US5509100459100800,5509100459100800,55,91,800,,,,4591,93231071,286,Albany,Albany town,716
7100000US5509100459244075,5509100459244070,55,91,44075,,,,4592,85362753,28822,Lima,Lima town (part),627
7100000US5509100459344075,5509100459344070,55,91,44075,,,,4593,7678176,0,Lima,Lima town (part),66
7100000US5509100459421250,5509100459421250,55,91,21250,,,,4594,15463285,1242559,Durand,Durand town (part),133
7100000US5509100459521225,5509100459521220,55,91,21225,,,,4595,2224965,19079,Durand,Durand city (part),601
7100000US5509100459521250,5509100459521250,55,91,21250,,,,4595,24027,100187,Durand,Durand town (part),0
7100000US5509100459621225,5509100459621220,55,91,21225,,,,4596,1239495,0,Durand,Durand city (part),654
7100000US5509100459721225,5509100459721220,55,91,21225,,,,4597,1052770,0,Durand,Durand city (part),599
7100000US5509100459821250,5509100459821250,55,91,21250,,,,4598,32440454,3771,Durand,Durand town (part),577
7100000US5509100459984100,5509100459984100,55,91,84100,,,,4599,30886426,2069288,Waubeek,Waubeek town,423
7100000US5509100460084025,5509100460084020,55,91,84025,,,,4600,55470652,49411,Waterville,Waterville town (part),594
7100000US5509100460121225,5509100460121220,55,91,21225,,,,4601,13042,0,Durand,Durand city (part),0
7100000US5509100460121250,5509100460121250,55,91,21250,,,,4601,0,486794,Durand,Durand town (part),0
7100000US5509100460184025,5509100460184020,55,91,84025,,,,4601,36757558,1383774,Waterville,Waterville town (part),235
7100000US5509100460227175,5509100460227170,55,91,27175,,,,4602,77841968,2314064,Frankfort,Frankfort town,325
7100000US5509100460361950,5509100460361950,55,91,61950,,,,4603,73377659,7385736,Pepin,Pepin town (part),419
7100000US5509100460461925,5509100460461920,55,91,61925,,,,4604,514018,0,Pepin,Pepin village (part),189
7100000US5509100460561925,5509100460561920,55,91,61925,,,,4605,1357764,619,Pepin,Pepin village (part),542
7100000US5509100460561950,5509100460561950,55,91,61950,,,,4605,0,3575679,Pepin,Pepin town (part),0
7100000US5509100460661950,5509100460661950,55,91,61950,,,,4606,43918396,7715342,Pepin,Pepin town (part),322
7100000US5509100460777475,5509100460777470,55,91,77475,,,,4607,2437550,104401,Stockholm,Stockholm village,78
7100000US5509100460877500,5509100460877500,55,91,77500,,,,4608,39602462,16761620,Stockholm,Stockholm town,218
7100000US5509300460949775,5509300460949770,55,93,49775,,,,4609,50472624,141166,Martell,Martell town (part),727
7100000US5509300461029150,5509300461029150,55,93,29150,,,,4610,87537091,181782,Gilman,Gilman town,1006
7100000US5509300461076300,5509300461076300,55,93,76300,,,,4610,11642,0,Spring Valley,Spring Valley village (part),0
7100000US5509300461176100,5509300461176100,55,93,76100,,,,4611,16296725,81631,Spring Lake,Spring Lake town (part),140
7100000US5509300461276300,5509300461276300,55,93,76300,,,,4612,4450560,42165,Spring Valley,Spring Valley village (part),898
7100000US5509300461376100,5509300461376100,55,93,76100,,,,4613,64810954,173256,Spring Lake,Spring Lake town (part),458
7100000US5509300461423700,5509300461423700,55,93,23700,,,,4614,3923890,54599,Elmwood,Elmwood village,820
7100000US5509300461523775,5509300461523770,55,93,23775,,,,4615,90226252,403981,El Paso,El Paso town,724
7100000US5509300461668775,5509300461668770,55,93,68775,,,,4616,92601335,147373,Rock Elm,Rock Elm town,447
7100000US5509300461733050,5509300461733050,55,93,33050,,,,4617,93216494,132490,Hartland,Hartland town,830
7100000US5509300461871150,5509300461871150,55,93,71150,,,,4618,91370145,312762,Salem,Salem town,475
7100000US5509300461981600,5509300461981600,55,93,81600,,,,4619,90177034,521558,Union,Union town,602
7100000US5509300462063600,5509300462063600,55,93,63600,,,,4620,2697917,925,Plum City,Plum City village,596
7100000US5509300462105325,5509300462105320,55,93,5325,,,,4621,1530766,38267,Bay City,Bay City village,441
7100000US5509300462215575,5509300462215570,55,93,15575,,,,4622,44928802,2389318,Clifton,Clifton town (part),1084
7100000US5509300462365375,5509300462365370,55,93,65375,,,,4623,1246336,458064,Prescott,Prescott city (part),805
7100000US5509300462437350,5509300462437350,55,93,37350,,,,4624,25566339,16900239,Isabelle,Isabelle town,261
7100000US5509300462580550,5509300462580550,55,93,80550,,,,4625,63306276,807605,Trenton,Trenton town (part),1173
7100000US5509300462620150,5509300462620150,55,93,20150,,,,4626,42066222,5453332,Diamond Bluff,Diamond Bluff town,478
7100000US5509300462759025,5509300462759020,55,93,59025,,,,4627,45021429,13516,Oak Grove,Oak Grove town (part),744
7100000US5509300462848200,5509300462848200,55,93,48200,,,,4628,103284177,10661775,Maiden Rock,Maiden Rock town (part),591
7100000US5509300462948175,5509300462948170,55,93,48175,,,,4629,3120710,8658,Maiden Rock,Maiden Rock village,115
7100000US5509300462948200,5509300462948200,55,93,48200,,,,4629,15367,0,Maiden Rock,Maiden Rock town (part),0
7100000US5509300463080700,5509300463080700,55,93,80700,,,,4630,47657273,111384,Trimbelle,Trimbelle town (part),914
7100000US5509300463123550,5509300463123550,55,93,23550,,,,4631,65981703,35711,Ellsworth,Ellsworth town (part),866
7100000US5509300463223525,5509300463223520,55,93,23525,,,,4632,3047209,2113,Ellsworth,Ellsworth village (part),815
7100000US5509300463368275,5509300463368270,55,93,68275,,,,4633,1722910,11858,River Falls,River Falls city (part),1635
7100000US5509300463468275,5509300463468270,55,93,68275,,,,4634,7377,0,River Falls,River Falls city (part),0
7100000US5509300463468300,5509300463468300,55,93,68300,,,,4634,56479755,45623,River Falls,River Falls town (part),757
7100000US5509300463515575,5509300463515570,55,93,15575,,,,4635,33804188,152978,Clifton,Clifton town (part),686
7100000US5509300463615575,5509300463615570,55,93,15575,,,,4636,9465758,1043089,Clifton,Clifton town (part),407
7100000US5509300463768300,5509300463768300,55,93,68300,,,,4637,27954283,47610,River Falls,River Falls town (part),651
7100000US5509300463868275,5509300463868270,55,93,68275,,,,4638,44658,0,River Falls,River Falls city (part),23
7100000US5509300463868300,5509300463868300,55,93,68300,,,,4638,28980604,28769,River Falls,River Falls town (part),807
7100000US5509300463949775,5509300463949770,55,93,49775,,,,4639,42165946,80662,Martell,Martell town (part),420
7100000US5509300464023550,5509300464023550,55,93,23550,,,,4640,17028677,19520,Ellsworth,Ellsworth town (part),255
7100000US5509300464123525,5509300464123520,55,93,23525,,,,4641,2203093,0,Ellsworth,Ellsworth village (part),660
7100000US5509300464223525,5509300464223520,55,93,23525,,,,4642,2953816,728,Ellsworth,Ellsworth village (part),1067
7100000US5509300464323525,5509300464323520,55,93,23525,,,,4643,1630357,0,Ellsworth,Ellsworth village (part),806
7100000US5509300464480700,5509300464480700,55,93,80700,,,,4644,45629771,98002,Trimbelle,Trimbelle town (part),765
7100000US5509300464559025,5509300464559020,55,93,59025,,,,4645,21094527,1649685,Oak Grove,Oak Grove town (part),770
7100000US5509300464659025,5509300464659020,55,93,59025,,,,4646,34441854,9482,Oak Grove,Oak Grove town (part),847
7100000US5509300464780550,5509300464780550,55,93,80550,,,,4647,8789395,5322127,Trenton,Trenton town (part),738
7100000US5509300464868275,5509300464868270,55,93,68275,,,,4648,1148147,0,River Falls,River Falls city (part),466
7100000US5509300464868300,5509300464868300,55,93,68300,,,,4648,1266,0,River Falls,River Falls town (part),0
7100000US5509300464968275,5509300464968270,55,93,68275,,,,4649,599068,66150,River Falls,River Falls city (part),951
7100000US5509300465068275,5509300465068270,55,93,68275,,,,4650,1036239,86242,River Falls,River Falls city (part),1199
7100000US5509300465168275,5509300465168270,55,93,68275,,,,4651,1083120,12184,River Falls,River Falls city (part),587
7100000US5509300465268275,5509300465268270,55,93,68275,,,,4652,373831,0,River Falls,River Falls city (part),996
7100000US5509300465368275,5509300465368270,55,93,68275,,,,4653,1492756,6821,River Falls,River Falls city (part),1508
7100000US5509300465468275,5509300465468270,55,93,68275,,,,4654,576366,4561,River Falls,River Falls city (part),2106
7100000US5509300465568275,5509300465568270,55,93,68275,,,,4655,1016491,0,River Falls,River Falls city (part),1193
7100000US5509300465676300,5509300465676300,55,93,76300,,,,4656,3632522,159909,Spring Valley,Spring Valley village (part),492
7100000US5509300465765375,5509300465765370,55,93,65375,,,,4657,2184489,0,Prescott,Prescott city (part),846
7100000US5509300465865375,5509300465865370,55,93,65375,,,,4658,1450228,497395,Prescott,Prescott city (part),676
7100000US5509300465965375,5509300465965370,55,93,65375,,,,4659,820274,0,Prescott,Prescott city (part),696
7100000US5509300466065375,5509300466065370,55,93,65375,,,,4660,761538,9945,Prescott,Prescott city (part),923
7100000US5509300466165375,5509300466165370,55,93,65375,,,,4661,267607,0,Prescott,Prescott city (part),387
7100000US5509300466268275,5509300466268270,55,93,68275,,,,4662,1294338,25313,River Falls,River Falls city (part),1882
7100000US5509500466307700,5509500466307700,55,95,7700,,,,4663,67940696,980348,Black Brook,Black Brook town (part),957
7100000US5509500466470550,5509500466470550,55,95,70550,,,,4664,156,0,St. Croix Falls,St. Croix Falls city (part),0
7100000US5509500466470575,5509500466470570,55,95,70575,,,,4664,28115493,849240,St. Croix Falls,St. Croix Falls town (part),314
7100000US5509500466528350,5509500466528350,55,95,28350,,,,4665,27649278,3218526,Garfield,Garfield town (part),637
7100000US5509500466604500,5509500466604500,55,95,4500,,,,4666,41703736,3948713,Balsam Lake,Balsam Lake town (part),856
7100000US5509500466744475,5509500466744470,55,95,44475,,,,4667,24764398,3666822,Lincoln,Lincoln town (part),615
7100000US5509500466828725,5509500466828720,55,95,28725,,,,4668,22247695,6197144,Georgetown,Georgetown town (part),396
7100000US5509500466960450,5509500466960450,55,95,60450,,,,4669,1928930,1906,Osceola,Osceola village (part),663
7100000US5509500467052100,5509500467052100,55,95,52100,,,,4670,70867260,5984993,Milltown,Milltown town (part),1112
7100000US5509500467100950,5509500467100950,55,95,950,,,,4671,37716519,545525,Alden,Alden town (part),586
7100000US5509500467244475,5509500467244470,55,95,44475,,,,4672,18526697,899266,Lincoln,Lincoln town (part),532
7100000US5509500467344475,5509500467344470,55,95,44475,,,,4673,26261981,2004457,Lincoln,Lincoln town (part),701
7100000US5509500467460475,5509500467460470,55,95,60475,,,,4674,19936508,2359758,Osceola,Osceola town (part),766
7100000US5509500467528350,5509500467528350,55,95,28350,,,,4675,36341626,2077164,Garfield,Garfield town (part),824
7100000US5509500467670550,5509500467670550,55,95,70550,,,,4676,3867582,37871,St. Croix Falls,St. Croix Falls city (part),279
7100000US5509500467700950,5509500467700950,55,95,950,,,,4677,33909447,1527151,Alden,Alden town (part),455
7100000US5509500467825350,5509500467825350,55,95,25350,,,,4678,50075804,1059199,Farmington,Farmington town (part),909
7100000US5509500467970550,5509500467970550,55,95,70550,,,,4679,4491563,297657,St. Croix Falls,St. Croix Falls city (part),891
7100000US5509500468060450,5509500468060450,55,95,60450,,,,4680,5174027,243283,Osceola,Osceola village (part),1154
7100000US5509500468060475,5509500468060470,55,95,60475,,,,4680,1522,0,Osceola,Osceola town (part),0
7100000US5509500468170550,5509500468170550,55,95,70550,,,,4681,509463,0,St. Croix Falls,St. Croix Falls city (part),603
7100000US5509500468260475,5509500468260470,55,95,60475,,,,4682,8134053,8272,Osceola,Osceola town (part),495
7100000US5509500468302350,5509500468302350,55,95,2350,,,,4683,28721246,2114727,Apple River,Apple River town (part),468
7100000US5509500468400950,5509500468400950,55,95,950,,,,4684,28412423,2994541,Alden,Alden town (part),841
7100000US5509500468560475,5509500468560470,55,95,60475,,,,4685,23588869,92482,Osceola,Osceola town (part),809
7100000US5509500468615250,5509500468615250,55,95,15250,,,,4686,3897043,10656,Clear Lake,Clear Lake village (part),537
7100000US5509500468727500,5509500468727500,55,95,27500,,,,4687,1632449,175894,Frederic,Frederic village (part),542
7100000US5509500468860475,5509500468860470,55,95,60475,,,,4688,21391021,1241009,Osceola,Osceola town (part),547
7100000US5509500468900950,5509500468900950,55,95,950,,,,4689,44398888,3469386,Alden,Alden town (part),1036
7100000US5509500469001725,5509500469001720,55,95,1725,,,,4690,677252,289477,Amery,Amery city (part),523
7100000US5509500469101725,5509500469101720,55,95,1725,,,,4691,992591,1044790,Amery,Amery city (part),529
7100000US5509500469201725,5509500469201720,55,95,1725,,,,4692,1704584,78308,Amery,Amery city (part),588
7100000US5509500469328350,5509500469328350,55,95,28350,,,,4693,21002330,732210,Garfield,Garfield town (part),283
7100000US5509500469415250,5509500469415250,55,95,15250,,,,4694,2843106,56623,Clear Lake,Clear Lake village (part),562
7100000US5509500469515275,5509500469515270,55,95,15275,,,,4695,89505384,331972,Clear Lake,Clear Lake town,888
7100000US5509500469645775,5509500469645770,55,95,45775,,,,4696,95173699,481143,Lorain,Lorain town,308
7100000US5509500469714837,5509500469714830,55,95,14837,,,,4697,89753597,1973042,Clam Falls,Clam Falls town,554
7100000US5509500469846900,5509500469846900,55,95,46900,,,,4698,93167251,3090107,McKinley,McKinley town,340
7100000US5509500469908750,5509500469908750,55,95,8750,,,,4699,86796681,5015986,Bone Lake,Bone Lake town,686
7100000US5509500470038400,5509500470038400,55,95,38400,,,,4700,92117068,3789884,Johnstown,Johnstown town,499
7100000US5509500470186350,5509500470186350,55,95,86350,,,,4701,83956852,2920388,West Sweden,West Sweden town,744
7100000US5509500470241900,5509500470241900,55,95,41900,,,,4702,88403018,4219997,Laketown,Laketown town,1024
7100000US5509500470377050,5509500470377050,55,95,77050,,,,4703,163749235,3204668,Sterling,Sterling town,724
7100000US5509500470427500,5509500470427500,55,95,27500,,,,4704,2747848,2282,Frederic,Frederic village (part),612
7100000US5509500470524450,5509500470524450,55,95,24450,,,,4705,58588041,2373898,Eureka,Eureka town (part),820
7100000US5509500470652075,5509500470652070,55,95,52075,,,,4706,4690220,74549,Milltown,Milltown village,948
7100000US5509500470752100,5509500470752100,55,95,52100,,,,4707,9069120,93710,Milltown,Milltown town (part),107
7100000US5509500470804500,5509500470804500,55,95,4500,,,,4708,35043143,2977448,Balsam Lake,Balsam Lake town (part),560
7100000US5509500470904475,5509500470904470,55,95,4475,,,,4709,3434551,3211874,Balsam Lake,Balsam Lake village (part),476
7100000US5509500471004475,5509500471004470,55,95,4475,,,,4710,2179907,0,Balsam Lake,Balsam Lake village (part),458
7100000US5509500471102350,5509500471102350,55,95,2350,,,,4711,58783645,3710269,Apple River,Apple River town (part),705
7100000US5509500471205825,5509500471205820,55,95,5825,,,,4712,91055609,4220511,Beaver,Beaver town,798
7100000US5509500471381075,5509500471381070,55,95,81075,,,,4713,1501131,116688,Turtle Lake,Turtle Lake village (part),78
7100000US5509500471481075,5509500471481070,55,95,81075,,,,4714,86515,13177,Turtle Lake,Turtle Lake village (part),0
7100000US5509500471524450,5509500471524450,55,95,24450,,,,4715,80208026,621245,Eureka,Eureka town (part),917
7100000US5509500471646200,5509500471646200,55,95,46200,,,,4716,1860487,4361,Luck,Luck village (part),577
7100000US5509500471728725,5509500471728720,55,95,28725,,,,4717,56104266,6433347,Georgetown,Georgetown town (part),640
7100000US5509500471813850,5509500471813850,55,95,13850,,,,4718,4401612,2087,Centuria,Centuria village,891
7100000US5509500471970550,5509500471970550,55,95,70550,,,,4719,4045564,3282,St. Croix Falls,St. Croix Falls city (part),435
7100000US5509500472020850,5509500472020850,55,95,20850,,,,4720,4909112,8328,Dresser,Dresser village,935
7100000US5509500472060475,5509500472060470,55,95,60475,,,,4720,45337,0,Osceola,Osceola town (part),0
7100000US5509500472160450,5509500472160450,55,95,60450,,,,4721,3412301,83568,Osceola,Osceola village (part),948
7100000US5509500472225350,5509500472225350,55,95,25350,,,,4722,62977805,1631061,Farmington,Farmington town (part),995
7100000US5509500472301725,5509500472301720,55,95,1725,,,,4723,2227074,60964,Amery,Amery city (part),388
7100000US5509500472444475,5509500472444470,55,95,44475,,,,4724,22578182,307708,Lincoln,Lincoln town (part),251
7100000US5509500472501725,5509500472501720,55,95,1725,,,,4725,2419196,444533,Amery,Amery city (part),934
7100000US5509500472646200,5509500472646200,55,95,46200,,,,4726,820,0,Luck,Luck village (part),0
7100000US5509500472646225,5509500472646220,55,95,46225,,,,4726,68563979,947309,Luck,Luck town (part),669
7100000US5509500472715100,5509500472715100,55,95,15100,,,,4727,8315692,334504,Clayton,Clayton village,550
7100000US5509500472815125,5509500472815120,55,95,15125,,,,4728,85597454,1766745,Clayton,Clayton town,958
7100000US5509500472960450,5509500472960450,55,95,60450,,,,4729,882,0,Osceola,Osceola village (part),0
7100000US5509500472960475,5509500472960470,55,95,60475,,,,4729,16818679,1332512,Osceola,Osceola town (part),406
7100000US5509500473070575,5509500473070570,55,95,70575,,,,4730,47057154,1644545,St. Croix Falls,St. Croix Falls town (part),850
7100000US5509500473146225,5509500473146220,55,95,46225,,,,4731,13782254,814081,Luck,Luck town (part),310
7100000US5509500473246200,5509500473246200,55,95,46200,,,,4732,3245234,1568566,Luck,Luck village (part),516
7100000US5509500473301725,5509500473301720,55,95,1725,,,,4733,1001,0,Amery,Amery city (part),0
7100000US5509500473307700,5509500473307700,55,95,7700,,,,4733,20276860,988081,Black Brook,Black Brook town (part),468
7100000US5509700473419975,5509700473419970,55,97,19975,,,,4734,116073686,5791789,Dewey,Dewey town,962
7100000US5509700473572850,5509700473572850,55,97,72850,,,,4735,16871192,211080,Sharon,Sharon town (part),502
7100000US5509700473622450,5509700473622450,55,97,22450,,,,4736,141118035,7457873,Eau Pleine,Eau Pleine town,1063
7100000US5509700473700725,5509700473700720,55,97,725,,,,4737,91800000,1821736,Alban,Alban town,863
7100000US5509700473869575,5509700473869570,55,97,69575,,,,4738,2720192,94398,Rosholt,Rosholt village,478
7100000US5509700473938650,5509700473938650,55,97,38650,,,,4739,3904717,20008,Junction City,Junction City village,420
7100000US5509700474036350,5509700474036350,55,97,36350,,,,4740,1866376,70541,Hull,Hull town (part),685
7100000US5509700474112725,5509700474112720,55,97,12725,,,,4741,98091275,1173300,Carson,Carson town (part),679
7100000US5509700474256850,5509700474256850,55,97,56850,,,,4742,92272399,2131526,New Hope,New Hope town,711
7100000US5509700474377537,5509700474377530,55,97,77537,,,,4743,39891663,16009,Stockton,Stockton town (part),621
7100000US5509700474444800,5509700474444800,55,97,44800,,,,4744,44018109,3100908,Linwood,Linwood town (part),538
7100000US5509700474501775,5509700474501770,55,97,1775,,,,4745,47804416,614885,Amherst,Amherst town (part),730
7100000US5509700474656000,5509700474656000,55,97,56000,,,,4746,2671730,38299,Nelsonville,Nelsonville village,158
7100000US5509700474701800,5509700474701800,55,97,1800,,,,4747,3201548,16850,Amherst Junction,Amherst Junction village,383
7100000US5509700474901750,5509700474901750,55,97,1750,,,,4749,1904755,83833,Amherst,Amherst village (part),501
7100000US5509700475010925,5509700475010920,55,97,10925,,,,4750,39388026,169377,Buena Vista,Buena Vista town (part),283
7100000US5509700475130350,5509700475130350,55,97,30350,,,,4751,109213490,551537,Grant,Grant town (part),554
7100000US5509700475242225,5509700475242220,55,97,42225,,,,4752,37723134,292591,Lanark,Lanark town (part),803
7100000US5509700475362825,5509700475362820,55,97,62825,,,,4753,56319766,128313,Pine Grove,Pine Grove town (part),305
7100000US5509700475401425,5509700475401420,55,97,1425,,,,4754,111306073,523408,Almond,Almond town,625
7100000US5509700475506475,5509700475506470,55,97,6475,,,,4755,93474864,491585,Belmont,Belmont town,623
7100000US5509700475601400,5509700475601400,55,97,1400,,,,4756,2695055,5853,Almond,Almond village (part),424
7100000US5509700475701400,5509700475701400,55,97,1400,,,,4757,18161,0,Almond,Almond village (part),0
7100000US5509700475886975,5509700475886970,55,97,86975,,,,4758,1708294,129125,Whiting,Whiting village (part),565
7100000US5509700476051875,5509700476051870,55,97,51875,,,,4760,4037,0,Milladore,Milladore village,0
7100000US5509700476144800,5509700476144800,55,97,44800,,,,4761,36831950,3209470,Linwood,Linwood town (part),532
7100000US5509700476277200,5509700476277200,55,97,77200,,,,4762,2576859,124294,Stevens Point,Stevens Point city (part),1076
7100000US5509700476377200,5509700476377200,55,97,77200,,,,4763,673280,0,Stevens Point,Stevens Point city (part),711
7100000US5509700476477200,5509700476477200,55,97,77200,,,,4764,3940252,1179167,Stevens Point,Stevens Point city (part),824
7100000US5509700476577200,5509700476577200,55,97,77200,,,,4765,455561,0,Stevens Point,Stevens Point city (part),729
7100000US5509700476677200,5509700476677200,55,97,77200,,,,4766,213224,0,Stevens Point,Stevens Point city (part),516
7100000US5509700476736350,5509700476736350,55,97,36350,,,,4767,245,0,Hull,Hull town (part),0
7100000US5509700476777200,5509700476777200,55,97,77200,,,,4767,1051278,479001,Stevens Point,Stevens Point city (part),1309
7100000US5509700476877200,5509700476877200,55,97,77200,,,,4768,502990,0,Stevens Point,Stevens Point city (part),529
7100000US5509700476977200,5509700476977200,55,97,77200,,,,4769,453901,0,Stevens Point,Stevens Point city (part),786
7100000US5509700477077200,5509700477077200,55,97,77200,,,,4770,276357,0,Stevens Point,Stevens Point city (part),742
7100000US5509700477177200,5509700477177200,55,97,77200,,,,4771,508962,0,Stevens Point,Stevens Point city (part),610
7100000US5509700477277200,5509700477277200,55,97,77200,,,,4772,93180,0,Stevens Point,Stevens Point city (part),884
7100000US5509700477377200,5509700477377200,55,97,77200,,,,4773,820600,88294,Stevens Point,Stevens Point city (part),208
7100000US5509700477477200,5509700477477200,55,97,77200,,,,4774,78718,0,Stevens Point,Stevens Point city (part),820
7100000US5509700477577200,5509700477577200,55,97,77200,,,,4775,567211,0,Stevens Point,Stevens Point city (part),887
7100000US5509700477677200,5509700477677200,55,97,77200,,,,4776,105023,0,Stevens Point,Stevens Point city (part),238
7100000US5509700477777200,5509700477777200,55,97,77200,,,,4777,235131,0,Stevens Point,Stevens Point city (part),1030
7100000US5509700477877200,5509700477877200,55,97,77200,,,,4778,5059497,199819,Stevens Point,Stevens Point city (part),1244
7100000US5509700477977200,5509700477977200,55,97,77200,,,,4779,434988,0,Stevens Point,Stevens Point city (part),849
7100000US5509700478036350,5509700478036350,55,97,36350,,,,4780,3336,0,Hull,Hull town (part),0
7100000US5509700478077200,5509700478077200,55,97,77200,,,,4780,8147457,196509,Stevens Point,Stevens Point city (part),930
7100000US5509700478177200,5509700478177200,55,97,77200,,,,4781,243365,0,Stevens Point,Stevens Point city (part),582
7100000US5509700478277200,5509700478277200,55,97,77200,,,,4782,95865,0,Stevens Point,Stevens Point city (part),202
7100000US5509700478377200,5509700478377200,55,97,77200,,,,4783,633992,26,Stevens Point,Stevens Point city (part),1150
7100000US5509700478577200,5509700478577200,55,97,77200,,,,4785,849462,0,Stevens Point,Stevens Point city (part),1002
