GEOID,GEOCODE,STATE,COUNTY,COUSUB,SLDL18,AREALAND,AREAWATR,BASENAME,NAME,POP100
623L600US5507500567350,5.5075E+12,55,5,67350,75,22372529,2875420,Rice Lake,Rice Lake city,9040
623L600US5507500567375,5.5075E+12,55,5,67375,75,68015944,3002658,Rice Lake,Rice Lake town,2813
623L600US5507500574125,5.5075E+12,55,5,74125,75,90490549,825364,Sioux Creek,Sioux Creek town,667
623L600US5507500576550,5.5075E+12,55,5,76550,75,92893835,121280,Stanfold,Stanfold town,701
623L600US5507500576600,5.5075E+12,55,5,76600,75,80082253,1671236,Stanley,Stanley town,2570
623L600US5507500578450,5.5075E+12,55,5,78450,75,92363380,28430,Sumner,Sumner town,699
623L600US5507500581075,5.5075E+12,55,5,81075,75,5820442,239870,Turtle Lake,Turtle Lake village,959
623L600US5507500581100,5.5075E+12,55,5,81100,75,91103448,1119457,Turtle Lake,Turtle Lake town,640
623L600US5507500582375,5.5075E+12,55,5,82375,75,91716091,87447,Vance Creek,Vance Creek town,689
623L600US5507501369325,5.5075E+12,55,13,69325,75,90973193,557230,Roosevelt,Roosevelt town,197
623L600US5507503356775,5.5075E+12,55,33,56775,75,94060392,115312,New Haven,New Haven town,673
623L600US5507509515250,5.50751E+12,55,95,15250,75,6740149,67279,Clear Lake,Clear Lake village,1099
623L600US5507509515275,5.50751E+12,55,95,15275,75,89505384,331972,Clear Lake,Clear Lake town,888
623L600US5507509538400,5.50751E+12,55,95,38400,75,92117068,3789884,Johnstown,Johnstown town,499
623L600US5507509546900,5.50751E+12,55,95,46900,75,93167251,3090107,McKinley,McKinley town,340
623L600US5507509581075,5.50751E+12,55,95,81075,75,1475093,110296,Turtle Lake,Turtle Lake village (part),78
623L600US5507510926525,5.50751E+12,55,109,26525,75,96195644,131422,Forest,Forest town,638
623L600US5507512904950,5.50751E+12,55,129,4950,75,82994592,4263929,Barronett,Barronett town,461
623L600US5507512905125,5.50751E+12,55,129,5125,75,86010033,1888962,Bashaw,Bashaw town,1079
623L600US5507512905225,5.50751E+12,55,129,5225,75,82699786,2999176,Bass Lake,Bass Lake town,566
623L600US5507512905875,5.50751E+12,55,129,5875,75,83056276,2176550,Beaver Brook,Beaver Brook town (part),795
623L600US5507512907550,5.50751E+12,55,129,7550,75,2793692,434780,Birchwood,Birchwood village,402
623L600US5507512907575,5.50751E+12,55,129,7575,75,159965004,21434423,Birchwood,Birchwood town,605
623L600US5507512917850,5.50751E+12,55,129,17850,75,89814402,2333145,Crystal,Crystal town (part),280
623L600US5507512945650,5.50751E+12,55,129,45650,75,82437195,15301772,Long Lake,Long Lake town,628
623L600US5507512947025,5.50751E+12,55,129,47025,75,81299922,7163136,Madge,Madge town,532
623L600US5507512971637,5.50751E+12,55,129,71637,75,80314715,6072198,Sarona,Sarona town,419
623L600US5507512973200,5.50751E+12,55,129,73200,75,15141097,11387276,Shell Lake,Shell Lake city,1371
623L600US5507512977650,5.50751E+12,55,129,77650,75,86542801,3960197,Stone Lake,Stone Lake town,515
623L600US5507602548000,5.5076E+12,55,25,48000,76,16880670,151026,Madison,Madison city (part),71660
623L600US5507602548025,5.5076E+12,55,25,48025,76,4711,0,Madison,Madison town (part),21
623L600US5507602548750,5.5076E+12,55,25,48750,76,9056,0,Maple Bluff,Maple Bluff village (part),4
623L600US5507702508350,5.5077E+12,55,25,8350,77,135328,12459,Blooming Grove,Blooming Grove town (part),0
623L600US5507702525950,5.5077E+12,55,25,25950,77,43167,391,Fitchburg,Fitchburg city (part),8
623L600US5507702546850,5.5077E+12,55,25,46850,77,3869,0,McFarland,McFarland village (part),0
623L600US5507702548000,5.5077E+12,55,25,48000,77,41443087,53580893,Madison,Madison city (part),60735
623L600US5507702548025,5.5077E+12,55,25,48025,77,76419,0,Madison,Madison town (part),80
623L600US5507702573750,5.5077E+12,55,25,73750,77,2061101,0,Shorewood Hills,Shorewood Hills village,2169
623L600US5507802525950,5.5078E+12,55,25,25950,78,9665,0,Fitchburg,Fitchburg city (part),8
623L600US5507802548000,5.5078E+12,55,25,48000,78,50822959,152873,Madison,Madison city (part),67123
623L600US5507802548025,5.5078E+12,55,25,48025,78,6539,0,Madison,Madison town (part),0
623L600US5507802551600,5.5078E+12,55,25,51600,78,21813,0,Middleton,Middleton town (part),4
623L600US5507802582625,5.5078E+12,55,25,82625,78,27960,0,Verona,Verona town (part),7
623L600US5507902507025,5.5079E+12,55,25,7025,79,92356590,468045,Berry,Berry town,1168
623L600US5507902511150,5.5079E+12,55,25,11150,79,37186640,300266,Burke,Burke town (part),3208
623L600US5507902517775,5.5079E+12,55,25,17775,79,4209475,0,Cross Plains,Cross Plains village (part),3933
623L600US5507902517800,5.5079E+12,55,25,17800,79,148415,0,Cross Plains,Cross Plains town (part),11
623L600US5507902519350,5.5079E+12,55,25,19350,79,2428462,39136,DeForest,DeForest village (part),24
623L600US5507902548000,5.5079E+12,55,25,48000,79,3371555,8853,Madison,Madison city (part),567
623L600US5507902551575,5.5079E+12,55,25,51575,79,23141164,348827,Middleton,Middleton city,21827
623L600US5507902551600,5.5079E+12,55,25,51600,79,38178923,45085,Middleton,Middleton town (part),6788
623L600US5507902575875,5.5079E+12,55,25,75875,79,93069182,574465,Springfield,Springfield town,2929
623L600US5507902578600,5.5079E+12,55,25,78600,79,1335841,0,Sun Prairie,Sun Prairie city (part),417
623L600US5507902582600,5.5079E+12,55,25,82600,79,5495901,0,Verona,Verona city (part),2076
623L600US5507902582625,5.5079E+12,55,25,82625,79,15955639,128,Verona,Verona town (part),633
623L600US5507902582750,5.5079E+12,55,25,82750,79,90908109,784687,Vienna,Vienna town (part),1666
623L600US5507902584350,5.5079E+12,55,25,84350,79,18569015,7400,Waunakee,Waunakee village,14879
623L600US5507902586125,5.5079E+12,55,25,86125,79,51858374,2821605,Westport,Westport town (part),4191
623L600US5507902587725,5.5079E+12,55,25,87725,79,7089322,76965,Windsor,Windsor village (part),5415
623L600US5508002506300,5.508E+12,55,25,6300,80,3723127,567256,Belleville,Belleville village,1909
623L600US5508002508475,5.508E+12,55,25,8475,80,2281799,0,Blue Mounds,Blue Mounds village,948
623L600US5508002508500,5.508E+12,55,25,8500,80,84091214,27854,Blue Mounds,Blue Mounds town,899
623L600US5508002510075,5.508E+12,55,25,10075,80,1237431,3320,Brooklyn,Brooklyn village (part),1026
623L600US5508002517775,5.508E+12,55,25,17775,80,453872,0,Cross Plains,Cross Plains village (part),171
623L600US5508002517800,5.508E+12,55,25,17800,80,89770377,400559,Cross Plains,Cross Plains town (part),1483
623L600US5508002521125,5.508E+12,55,25,21125,80,71902,0,Dunn,Dunn town (part),0
623L600US5508002525950,5.508E+12,55,25,25950,80,52526007,333350,Fitchburg,Fitchburg city (part),4911
623L600US5508002548000,5.508E+12,55,25,48000,80,254378,0,Madison,Madison city (part),61
623L600US5508002554100,5.508E+12,55,25,54100,80,87593989,524207,Montrose,Montrose town,1064
623L600US5508002554725,5.508E+12,55,25,54725,80,8353849,0,Mount Horeb,Mount Horeb village,7754
623L600US5508002560200,5.508E+12,55,25,60200,80,8420583,0,Oregon,Oregon village (part),8083
623L600US5508002560225,5.508E+12,55,25,60225,80,79750051,362896,Oregon,Oregon town (part),3125
623L600US5508002562050,5.508E+12,55,25,62050,80,93385974,0,Perry,Perry town,737
623L600US5508002565575,5.508E+12,55,25,65575,80,92672369,27313,Primrose,Primrose town,750
623L600US5508002570400,5.508E+12,55,25,70400,80,103883,0,Rutland,Rutland town (part),3
623L600US5508002575850,5.508E+12,55,25,75850,80,91550211,40005,Springdale,Springdale town,2056
623L600US5508002582525,5.508E+12,55,25,82525,80,92872389,9576,Vermont,Vermont town,871
623L600US5508002582600,5.508E+12,55,25,82600,80,13886082,184993,Verona,Verona city (part),11954
623L600US5508002582625,5.508E+12,55,25,82625,80,44330620,218732,Verona,Verona town (part),1302
623L600US5508004500325,5.508E+12,55,45,325,80,93478783,0,Adams,Adams town,540
623L600US5508004506300,5.508E+12,55,45,6300,80,386313,0,Belleville,Belleville village,582
623L600US5508004510075,5.508E+12,55,45,10075,80,1463330,0,Brooklyn,Brooklyn village,498
623L600US5508004510100,5.508E+12,55,45,10100,80,91704791,27043,Brooklyn,Brooklyn town,1108
623L600US5508004524725,5.508E+12,55,45,24725,80,91086333,4709,Exeter,Exeter town,2156
623L600US5508004554000,5.508E+12,55,45,54000,80,3088544,41694,Monticello,Monticello village,1192
623L600US5508004554850,5.508E+12,55,45,54850,80,33308808,0,Mount Pleasant,Mount Pleasant town (part),274
623L600US5508004556700,5.508E+12,55,45,56700,80,4654635,0,New Glarus,New Glarus village,2266
623L600US5508004556725,5.508E+12,55,45,56725,80,88372634,0,New Glarus,New Glarus town,1393
623L600US5508004583625,5.508E+12,55,45,83625,80,93153800,0,Washington,Washington town (part),842
623L600US5508004589475,5.508E+12,55,45,89475,80,93624691,0,York,York town,969
623L600US5508004904775,5.508E+12,55,49,4775,80,4967105,0,Barneveld,Barneveld village,1331
623L600US5508004909600,5.508E+12,55,49,9600,80,164628377,63154,Brigham,Brigham town,1037
623L600US5508004935400,5.508E+12,55,49,35400,80,1754645,0,Hollandale,Hollandale village,306
623L600US5508004954425,5.508E+12,55,49,54425,80,107271948,17224,Moscow,Moscow town,582
623L600US5508004967875,5.508E+12,55,49,67875,80,3227190,0,Ridgeway,Ridgeway village,624
623L600US5508004967900,5.508E+12,55,49,67900,80,110737336,60134,Ridgeway,Ridgeway town,563
623L600US5508004983150,5.508E+12,55,49,83150,80,108561656,0,Waldwick,Waldwick town,460
623L600US5508102111900,5.5081E+12,55,21,11900,81,149373091,14961827,Caledonia,Caledonia town,1495
623L600US5508102126725,5.5081E+12,55,21,26725,81,7546,0,Fort Winnebago,Fort Winnebago town (part),4
623L600US5508102143775,5.5081E+12,55,21,43775,81,135955060,6547867,Lewiston,Lewiston town,1262
623L600US5508102157025,5.5081E+12,55,21,57025,81,51972180,1845652,Newport,Newport town (part),607
623L600US5508102164100,5.5081E+12,55,21,64100,81,22953199,2061457,Portage,Portage city (part),10581
623L600US5508102186100,5.5081E+12,55,21,86100,81,74237356,10013414,West Point,West Point town,2028
623L600US5508102188150,5.5081E+12,55,21,88150,81,90718,35576,Wisconsin Dells,Wisconsin Dells city (part),9
623L600US5508102507800,5.5081E+12,55,25,7800,81,2186924,29072,Black Earth,Black Earth village,1493
623L600US5508102507825,5.5081E+12,55,25,7825,81,44227418,90929,Black Earth,Black Earth town,510
623L600US5508102550225,5.5081E+12,55,25,50225,81,4551214,61521,Mazomanie,Mazomanie village,1768
623L600US5508102550250,5.5081E+12,55,25,50250,81,75403964,2033444,Mazomanie,Mazomanie town,1074
623L600US5508102569850,5.5081E+12,55,25,69850,81,88777632,4127684,Roxbury,Roxbury town,1871
623L600US5508104902550,5.5081E+12,55,49,2550,81,2989635,11872,Arena,Arena village,844
623L600US5508104902575,5.5081E+12,55,49,2575,81,202031404,3802800,Arena,Arena town,1486
623L600US5508111104625,5.50811E+12,55,111,4625,81,19026401,219724,Baraboo,Baraboo city,12556
623L600US5508111104650,5.50811E+12,55,111,4650,81,80042649,2074518,Baraboo,Baraboo town,1816
623L600US5508111119675,5.50811E+12,55,111,19675,81,71590818,1927822,Delton,Delton town (part),2425
623L600US5508111124900,5.50811E+12,55,111,24900,81,86613638,5689231,Fairfield,Fairfield town,1078
623L600US5508111127675,5.50811E+12,55,111,27675,81,88793631,1068661,Freedom,Freedom town,449
623L600US5508111131250,5.50811E+12,55,111,31250,81,71718663,539184,Greenfield,Greenfield town,909
623L600US5508111135625,5.50811E+12,55,111,35625,81,123231371,170356,Honey Creek,Honey Creek town,749
623L600US5508111141300,5.50811E+12,55,111,41300,81,1117563,28928,Lake Delton,Lake Delton village (part),35
623L600US5508111151325,5.50811E+12,55,111,51325,81,2130568,1710337,Merrimac,Merrimac village,527
623L600US5508111151350,5.50811E+12,55,111,51350,81,62706867,5068574,Merrimac,Merrimac town,1247
623L600US5508111158025,5.50811E+12,55,111,58025,81,2112377,143083,North Freedom,North Freedom village (part),603
623L600US5508111165100,5.50811E+12,55,111,65100,81,4721799,309646,Prairie du Sac,Prairie du Sac village,4420
623L600US5508111165125,5.50811E+12,55,111,65125,81,75233732,3321020,Prairie du Sac,Prairie du Sac town,1076
623L600US5508111171650,5.50811E+12,55,111,71650,81,3990985,580100,Sauk City,Sauk City village,3518
623L600US5508111178525,5.50811E+12,55,111,78525,81,97512469,404462,Sumpter,Sumpter town,1055
623L600US5508111180825,5.50811E+12,55,111,80825,81,137049367,4038847,Troy,Troy town,781
623L600US5508111185325,5.50811E+12,55,111,85325,81,3231948,46099,West Baraboo,West Baraboo village,1627
623L600US5508111188150,5.50811E+12,55,111,88150,81,163422,0,Wisconsin Dells,Wisconsin Dells city (part),40
623L600US5508207927300,5.50821E+12,55,79,27300,82,86035751,271953,Franklin,Franklin city (part),34072
623L600US5508207931125,5.50821E+12,55,79,31125,82,14414516,22101,Greendale,Greendale village,14854
623L600US5508207931175,5.50821E+12,55,79,31175,82,6551402,0,Greenfield,Greenfield city (part),10270
623L600US5508307927300,5.50831E+12,55,79,27300,83,1073884,0,Franklin,Franklin city (part),936
623L600US5508307932075,5.50831E+12,55,79,32075,83,8266578,15882,Hales Corners,Hales Corners village,7720
623L600US5508310183825,5.50831E+12,55,101,83825,83,6325018,284597,Waterford,Waterford village,5542
623L600US5508310183850,5.50831E+12,55,101,83850,83,81649021,5579293,Waterford,Waterford town,6514
623L600US5508312722125,5.50831E+12,55,127,22125,83,39481967,235864,East Troy,East Troy town (part),806
623L600US5508313307200,5.50831E+12,55,133,7200,83,8419839,117922,Big Bend,Big Bend village,1483
623L600US5508313355275,5.50831E+12,55,133,55275,83,81846169,11322022,Muskego,Muskego city,25032
623L600US5508313382575,5.50831E+12,55,133,82575,83,77646793,2705009,Vernon,Vernon town,7474
623L600US5508313384250,5.50831E+12,55,133,84250,83,515805,887,Waukesha,Waukesha city (part),0
623L600US5508313384275,5.50831E+12,55,133,84275,83,24213419,286225,Waukesha,Waukesha town (part),3263
623L600US5508407931175,5.50841E+12,55,79,31175,84,17795883,14778,Greenfield,Greenfield city (part),20162
623L600US5508407953000,5.50841E+12,55,79,53000,84,7376567,0,Milwaukee,Milwaukee city (part),19733
623L600US5508413356375,5.50841E+12,55,133,56375,84,54864213,626929,New Berlin,New Berlin city (part),19634
623L600US5508507307125,5.50851E+12,55,73,7125,85,109128091,1644330,Bevent,Bevent town,1049
623L600US5508507322025,5.50851E+12,55,73,22025,85,110972246,48171,Easton,Easton town,1148
623L600US5508507323075,5.50851E+12,55,73,23075,85,2911336,16247,Elderon,Elderon village,161
623L600US5508507323100,5.50851E+12,55,73,23100,85,89537880,1075592,Elderon,Elderon town,644
623L600US5508507327450,5.50851E+12,55,73,27450,85,93909756,782266,Franzen,Franzen town,553
623L600US5508507333175,5.50851E+12,55,73,33175,85,2529260,0,Hatley,Hatley village,648
623L600US5508507348225,5.50851E+12,55,73,48225,85,346620,37151,Maine,Maine village (part),8
623L600US5508507357600,5.50851E+12,55,73,57600,85,89444246,1590961,Norrie,Norrie town,1010
623L600US5508507366950,5.50851E+12,55,73,66950,85,108213763,1464697,Reid,Reid town,1186
623L600US5508507368075,5.50851E+12,55,73,68075,85,109043105,182472,Ringle,Ringle town,1743
623L600US5508507369725,5.50851E+12,55,73,69725,85,16908780,974649,Rothschild,Rothschild village,5567
623L600US5508507372150,5.50851E+12,55,73,72150,85,5477229,2264888,Schofield,Schofield city (part),2157
623L600US5508507377150,5.50851E+12,55,73,77150,85,9438,0,Stettin,Stettin town (part),9
623L600US5508507384475,5.50851E+12,55,73,84475,85,48680044,2884568,Wausau,Wausau city (part),39970
623L600US5508507384500,5.50851E+12,55,73,84500,85,83561891,0,Wausau,Wausau town,2161
623L600US5508507386050,5.50851E+12,55,73,86050,85,22462185,46325,Weston,Weston town,657
623L600US5508607306875,5.50861E+12,55,73,6875,86,70114433,20117453,Bergen,Bergen town,740
623L600US5508607312975,5.50861E+12,55,73,12975,86,85206411,18307,Cassel,Cassel town,934
623L600US5508607318950,5.50861E+12,55,73,18950,86,87442290,614817,Day,Day town,1063
623L600US5508607322550,5.50861E+12,55,73,22550,86,355630,0,Edgar,Edgar village (part),0
623L600US5508607324025,5.50861E+12,55,73,24025,86,103277917,947804,Emmet,Emmet town,905
623L600US5508607331450,5.50861E+12,55,73,31450,86,75001713,16117993,Green Valley,Green Valley town,515
623L600US5508607331800,5.50861E+12,55,73,31800,86,89826912,108002,Guenther,Guenther town,358
623L600US5508607340150,5.50861E+12,55,73,40150,86,75620592,13141688,Knowlton,Knowlton town,1984
623L600US5508607340550,5.50861E+12,55,73,40550,86,133662189,945091,Kronenwetter,Kronenwetter village,8353
623L600US5508607348225,5.50861E+12,55,73,48225,86,111212627,1876969,Maine,Maine village (part),2605
623L600US5508607349075,5.50861E+12,55,73,49075,86,84752273,81300,Marathon,Marathon town,995
623L600US5508607349100,5.50861E+12,55,73,49100,86,6725598,20840,Marathon City,Marathon City village (part),1576
623L600US5508607354500,5.50861E+12,55,73,54500,86,20346498,2244359,Mosinee,Mosinee city,4452
623L600US5508607354525,5.50861E+12,55,73,54525,86,96502345,2996546,Mosinee,Mosinee town,2216
623L600US5508607367325,5.50861E+12,55,73,67325,86,63544925,3091761,Rib Mountain,Rib Mountain town,7313
623L600US5508607372150,5.50861E+12,55,73,72150,86,1486,0,Schofield,Schofield city (part),0
623L600US5508607377150,5.50861E+12,55,73,77150,86,92943561,480970,Stettin,Stettin town (part),2571
623L600US5508607379350,5.50861E+12,55,73,79350,86,115036255,830214,Texas,Texas town,1611
623L600US5508607384475,5.50861E+12,55,73,84475,86,1093104,0,Wausau,Wausau city (part),24
623L600US5508607386025,5.50861E+12,55,73,86025,86,55988604,57862,Weston,Weston village,15723
623L600US5508614103775,5.50861E+12,55,141,3775,86,5364624,0,Auburndale,Auburndale village,702
623L600US5508614103800,5.50861E+12,55,141,3800,86,83536727,0,Auburndale,Auburndale town,790
623L600US5508614112275,5.50861E+12,55,141,12275,86,27069,0,Cameron,Cameron town (part),0
623L600US5508614134250,5.50861E+12,55,141,34250,86,2410815,0,Hewitt,Hewitt village,796
623L600US5508614149675,5.50861E+12,55,141,49675,86,8821617,0,Marshfield,Marshfield city (part),3473
623L600US5508614149700,5.50861E+12,55,141,49700,86,42121978,33270,Marshfield,Marshfield town,763
623L600US5508701976625,5.5087E+12,55,19,76625,87,302798,0,Stanley,Stanley city (part),0
623L600US5508701979650,5.5087E+12,55,19,79650,87,89202373,477973,Thorp,Thorp town,840
623L600US5508707303550,5.50871E+12,55,73,3550,87,6346230,0,Athens,Athens village,1059
623L600US5508707307000,5.50871E+12,55,73,7000,87,88158271,23052,Bern,Bern town,614
623L600US5508707332150,5.50871E+12,55,73,32150,87,85831750,1493,Halsey,Halsey town,634
623L600US5508707335500,5.50871E+12,55,73,35500,87,89381813,15526,Holton,Holton town,859
623L600US5508707338300,5.50871E+12,55,73,38300,87,90700481,0,Johnson,Johnson town,873
623L600US5508707349100,5.50871E+12,55,73,49100,87,1438687,21723,Marathon City,Marathon City village (part),0
623L600US5508707367250,5.50871E+12,55,73,67250,87,91077445,38895,Rib Falls,Rib Falls town,947
623L600US5508707367950,5.50871E+12,55,73,67950,87,87815050,0,Rietbrock,Rietbrock town,874
623L600US5508710703600,5.50871E+12,55,107,3600,87,131609700,424465,Atlanta,Atlanta town,560
623L600US5508710707175,5.50871E+12,55,107,7175,87,84372111,7195285,Big Bend,Big Bend town,401
623L600US5508710707225,5.50871E+12,55,107,7225,87,91809137,1515778,Big Falls,Big Falls town,115
623L600US5508710710500,5.50871E+12,55,107,10500,87,5977552,128224,Bruce,Bruce village,781
623L600US5508710713550,5.50871E+12,55,107,13550,87,91200282,1137664,Cedar Rapids,Cedar Rapids town,36
623L600US5508710716775,5.50871E+12,55,107,16775,87,1353720,0,Conrath,Conrath village,88
623L600US5508710720000,5.50871E+12,55,107,20000,87,80511702,7732569,Dewey,Dewey town,542
623L600US5508710726100,5.50871E+12,55,107,26100,87,89395002,771121,Flambeau,Flambeau town,987
623L600US5508710729475,5.50871E+12,55,107,29475,87,1464237,0,Glen Flora,Glen Flora village,100
623L600US5508710730375,5.50871E+12,55,107,30375,87,85932049,1029384,Grant,Grant town,732
623L600US5508710731775,5.50871E+12,55,107,31775,87,91632552,0,Grow,Grow town,443
623L600US5508710733275,5.50871E+12,55,107,33275,87,5712401,48938,Hawkins,Hawkins village,331
623L600US5508710733300,5.50871E+12,55,107,33300,87,118185318,328323,Hawkins,Hawkins town,122
623L600US5508710736125,5.50871E+12,55,107,36125,87,114258440,1404748,Hubbard,Hubbard town,178
623L600US5508710736925,5.50871E+12,55,107,36925,87,2570564,0,Ingram,Ingram village,70
623L600US5508710740850,5.50871E+12,55,107,40850,87,10928879,972374,Ladysmith,Ladysmith city,3216
623L600US5508710742950,5.50871E+12,55,107,42950,87,123527346,0,Lawrence,Lawrence town,301
623L600US5508710749625,5.50871E+12,55,107,49625,87,92570320,3953,Marshall,Marshall town,664
623L600US5508710755175,5.50871E+12,55,107,55175,87,160094632,775775,Murry,Murry town,247
623L600US5508710767600,5.50871E+12,55,107,67600,87,59731595,349400,Richland,Richland town,197
623L600US5508710770275,5.50871E+12,55,107,70275,87,86889807,5871069,Rusk,Rusk town,551
623L600US5508710773175,5.50871E+12,55,107,73175,87,1715114,0,Sheldon,Sheldon village,261
623L600US5508710774975,5.50871E+12,55,107,74975,87,91805152,813972,South Fork,South Fork town,115
623L600US5508710777775,5.50871E+12,55,107,77775,87,89936809,1022822,Strickland,Strickland town,280
623L600US5508710777850,5.50871E+12,55,107,77850,87,93038671,1899808,Stubbs,Stubbs town,523
623L600US5508710779575,5.50871E+12,55,107,79575,87,132991684,3179000,Thornapple,Thornapple town,721
623L600US5508710780225,5.50871E+12,55,107,80225,87,5244150,0,Tony,Tony village,105
623L600US5508710780950,5.50871E+12,55,107,80950,87,60457975,456583,TRUE,True town,237
623L600US5508710783675,5.50871E+12,55,107,83675,87,87242687,4930961,Washington,Washington town,360
623L600US5508710786450,5.50871E+12,55,107,86450,87,2423324,30478,Weyerhaeuser,Weyerhaeuser village,232
623L600US5508710787125,5.50871E+12,55,107,87125,87,91080562,621658,Wilkinson,Wilkinson town,51
623L600US5508710787175,5.50871E+12,55,107,87175,87,91857381,1505023,Willard,Willard town,525
623L600US5508710787450,5.50871E+12,55,107,87450,87,88571407,664315,Wilson,Wilson town,116
623L600US5508711305200,5.50871E+12,55,113,5200,87,119109480,40590096,Bass Lake,Bass Lake town,2731
623L600US5508711317225,5.50871E+12,55,113,17225,87,2509108,58377,Couderay,Couderay village,81
623L600US5508711317250,5.50871E+12,55,113,17250,87,172637356,2088979,Couderay,Couderay town,393
623L600US5508711320825,5.50871E+12,55,113,20825,87,353185610,5275741,Draper,Draper town,241
623L600US5508711322625,5.50871E+12,55,113,22625,87,121600024,13649670,Edgewater,Edgewater town,565
623L600US5508711324700,5.50871E+12,55,113,24700,87,3110959,56336,Exeland,Exeland village,229
623L600US5508711333450,5.50871E+12,55,113,33450,87,8203251,608144,Hayward,Hayward city,2533
623L600US5508711333475,5.50871E+12,55,113,33475,87,148885001,16811005,Hayward,Hayward town,3765
623L600US5508711336450,5.50871E+12,55,113,36450,87,135751335,61158535,Hunter,Hunter town,779
623L600US5508711350300,5.50871E+12,55,113,50300,87,92992818,727378,Meadowbrook,Meadowbrook town,134
623L600US5508711351425,5.50871E+12,55,113,51425,87,88893683,2448270,Meteor,Meteor town,156
623L600US5508711359600,5.50871E+12,55,113,59600,87,131933502,1320659,Ojibwa,Ojibwa town,307
623L600US5508711366050,5.50871E+12,55,113,66050,87,1023403,74554,Radisson,Radisson village,273
623L600US5508711366075,5.50871E+12,55,113,66075,87,191847094,2605046,Radisson,Radisson town,445
623L600US5508711369750,5.50871E+12,55,113,69750,87,283028828,22919640,Round Lake,Round Lake town,1081
623L600US5508711371500,5.50871E+12,55,113,71500,87,119723451,13375992,Sand Lake,Sand Lake town,901
623L600US5508711385100,5.50871E+12,55,113,85100,87,86584142,2184537,Weirgor,Weirgor town,311
623L600US5508711387975,5.50871E+12,55,113,87975,87,2051266,0,Winter,Winter village,325
623L600US5508711388000,5.50871E+12,55,113,88000,87,724283622,13917946,Winter,Winter town,1000
623L600US5508711903900,5.50871E+12,55,119,3900,87,88854606,3446,Aurora,Aurora town,459
623L600US5508711910400,5.50871E+12,55,119,10400,87,94428920,30698,Browning,Browning town,910
623L600US5508711914200,5.50871E+12,55,119,14200,87,104627872,1169802,Chelsea,Chelsea town,710
623L600US5508711915450,5.50871E+12,55,119,15450,87,87750540,4858359,Cleveland,Cleveland town,216
623L600US5508711919225,5.50871E+12,55,119,19225,87,88652020,15736,Deer Creek,Deer Creek town,677
623L600US5508711926425,5.50871E+12,55,119,26425,87,85011720,5927841,Ford,Ford town,265
623L600US5508711929175,5.50871E+12,55,119,29175,87,6061095,0,Gilman,Gilman village,378
623L600US5508711929837,5.50871E+12,55,119,29837,87,94077638,0,Goodrich,Goodrich town,460
623L600US5508711931600,5.50871E+12,55,119,31600,87,140705568,122510,Greenwood,Greenwood town,621
623L600US5508711931750,5.50871E+12,55,119,31750,87,183018152,1868812,Grover,Grover town,208
623L600US5508711932300,5.50871E+12,55,119,32300,87,91997696,608079,Hammel,Hammel town,703
623L600US5508711935525,5.50871E+12,55,119,35525,87,94057842,18563,Holway,Holway town,930
623L600US5508711938627,5.50871E+12,55,119,38627,87,93011635,0,Jump River,Jump River town,275
623L600US5508711944900,5.50871E+12,55,119,44900,87,89351811,25444,Little Black,Little Black town,1156
623L600US5508711946150,5.50871E+12,55,119,46150,87,3947258,0,Lublin,Lublin village,117
623L600US5508711946925,5.50871E+12,55,119,46925,87,92846490,179026,McKinley,McKinley town,408
623L600US5508711948925,5.50871E+12,55,119,48925,87,92983794,44752,Maplehurst,Maplehurst town,338
623L600US5508711950425,5.50871E+12,55,119,50425,87,11637558,74100,Medford,Medford city,4349
623L600US5508711950450,5.50871E+12,55,119,50450,87,96233501,180843,Medford,Medford town,2482
623L600US5508711953550,5.50871E+12,55,119,53550,87,91694306,1679716,Molitor,Molitor town,308
623L600US5508711962100,5.50871E+12,55,119,62100,87,91992295,352413,Pershing,Pershing town,201
623L600US5508711967275,5.50871E+12,55,119,67275,87,4513412,1204965,Rib Lake,Rib Lake village,935
623L600US5508711967300,5.50871E+12,55,119,67300,87,192074464,2194503,Rib Lake,Rib Lake town,763
623L600US5508711969400,5.50871E+12,55,119,69400,87,88884398,320113,Roosevelt,Roosevelt town,478
623L600US5508711977100,5.50871E+12,55,119,77100,87,1011964,0,Stetsonville,Stetsonville village,563
623L600US5508711978950,5.50871E+12,55,119,78950,87,94576126,334516,Taft,Taft town,310
623L600US5508711985450,5.50871E+12,55,119,85450,87,321371506,3416753,Westboro,Westboro town,693
623L600US5508800906350,5.5088E+12,55,9,6350,88,37111765,135756,Bellevue,Bellevue village,15935
623L600US5508800919775,5.5088E+12,55,9,19775,88,7436506,20167,De Pere,De Pere city (part),10722
623L600US5508800929550,5.5088E+12,55,9,29550,88,85002106,58116,Glenmore,Glenmore town (part),1045
623L600US5508800931000,5.5088E+12,55,9,31000,88,46621643,104653,Green Bay,Green Bay city (part),30365
623L600US5508800943090,5.5088E+12,55,9,43090,88,29773759,0,Ledgeview,Ledgeview town (part),4827
623L600US5508900935950,5.5089E+12,55,9,35950,89,20363642,11871690,Howard,Howard village (part),7145
623L600US5508900977975,5.5089E+12,55,9,77975,89,94115699,59734205,Suamico,Suamico village,12820
623L600US5508907516250,5.50891E+12,55,75,16250,89,3497449,32189,Coleman,Coleman village,726
